"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"","book","1868","PONTE, José Antonio","Oracion fúnebre que en las exequias del General J. T. Monágas, pronunció el presbítero Dr. J. A. Ponte, etc","","","","","https://books.google.com/books/download/oracion_fúnebre_que_en_las_exequias_del_general_j_t_monágas_pronunció_el_presbítero_dr_j_a_ponte_etc.pdf?id=lr1cAAAAcAAJ&output=pdf","","1868","2025-12-12 16:30:19","2025-12-12 16:30:19","","","24","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=lr1cAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1953","Revenga, José Rafael","La hacienda pública de Venezuela en 1828-1830: misión de José Rafael Revenga como ministro de hacienda","","","","","https://books.google.com/books/download/la_hacienda_pública_de_venezuela_en_1828_1830.pdf?id=fvLSAAAAMAAJ&output=pdf","","1953","2025-12-12 16:30:19","2025-12-12 16:30:19","","","450","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=fvLSAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1884","Venezuela","Contestación de Venezuela al alegato de Colombia","","","","","http://books.google.com.co/books/download/Contestaci%C3%B3n_de_Venezuela_al_alegato_de.pdf?id=_PczAQAAMAAJ&hl=&output=pdf&sig=ACfU3U2pmGNeakFu-6MEnnNF5ZNwRVQDvg&source=gbs_api","","1884","2025-12-12 16:30:19","2025-12-12 16:30:19","","","520","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=_PczAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1883","Viso, Julián","Alegato de Venezuela en su controversia sobre límites con Colombia","","","","","https://books.google.com/books/download/alegato_de_venezuela_en_su_controversia_sobre_límites_con_colombia.pdf?id=2akwXG9vgCYC&output=pdf","","1883","2025-12-12 16:30:19","2025-12-12 16:30:19","","","294","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=2akwXG9vgCYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1884","Viso, Julián","Mapas para servir al estudio de la frontera entre Venezuela y Colombia","","","","","https://books.google.com/books/download/mapas_para_servir_al_estudio_de_la_frontera_entre_venezuela_y_colombia.pdf?id=D1lDAQAAMAAJ&output=pdf","","1884","2025-12-12 16:30:19","2025-12-12 16:30:19","","","46","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=D1lDAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1883","Viso, Julián","Refutación del folleto del señor doctor Galindo sobre límites entre Venezuela y Colombia","","","","","http://books.google.com.co/books/download/Refutaci%C3%B3n_del_folleto_del_se%C3%B1or_docto.pdf?id=uUc4AQAAMAAJ&hl=&output=pdf&sig=ACfU3U2tZ6Pnhac83-d5TvM9_YbdK6YMrg&source=gbs_api","","1883","2025-12-12 16:30:19","2025-12-12 16:30:19","","","154","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=uUc4AQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1883","Viso, Julián","Refutación del folleto del señor doctor Arosemena sobre límites entre Venezuela y Colombia","","","","","http://books.google.com.co/books/download/Refutaci%C3%B3n_del_folleto_del_se%C3%B1or_docto.pdf?id=8IpsAAAAMAAJ&hl=&output=pdf&sig=ACfU3U2IeXkmdTHjf71cFITWb5mtUZpJMQ&source=gbs_api","","1883","2025-12-12 16:30:19","2025-12-12 16:30:19","","","144","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=8IpsAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1861","Congreso, Venezuela.","Proyectos de leyes sobre régimen hipotecario y créditos privilegiados","","","","","http://books.google.com.co/books/download/Proyectos_de_leyes_sobre_r%C3%A9gimen_hipote.pdf?id=Hx4ZAAAAYAAJ&hl=&output=pdf&sig=ACfU3U3mFB21XQhnvUOSgGnRCiPU-Hx78Q&source=gbs_api","","1861","2025-12-12 16:30:19","2025-12-12 16:30:19","","","162","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=Hx4ZAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1851","MAITÍN, José Antonio","Obras poeticas ... Comprende esta edicion las obras publicadas por el autor, en diversas épocas, y algunas otras piezas ineditas","","","","","https://books.google.com/books/download/obras_poeticas__comprende_esta_edicion_las_obras_publicadas_por_el_autor_en_diversas_épocas_y_alguna.pdf?id=na5bAAAAcAAJ&output=pdf","","1851","2025-12-12 16:30:19","2025-12-12 16:30:19","","","204","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=na5bAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1857","Elder.), José Maria SALAZAR (the","Dedicatoria. Al modesto ... poeta ... I. A. Maitin, dedica este humilde ensayo literario sobre ... S. Bolivar ... J. M. Salazar","","","","","https://books.google.com/books/download/dedicatoria_al_modesto__poeta__i_a_maitin_dedica_este_humilde_ensayo_literario_sobre__s_bolivar__j_m.pdf?id=TE6bB3uO_9sC&output=pdf","","1857","2025-12-12 16:30:19","2025-12-12 16:30:19","","","34","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=TE6bB3uO_9sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
