"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"","book","1636","Paz, Francisco de Miranda y","Discurso sobre si se le puede hazer fiesta al primer padre del genero humano, Adan, y dar le culto y veneracion publica como a santo, sin licencia del Romano Pontifice","","","","","http://books.google.com.co/books/download/Discurso_sobre_si_se_le_puede_hazer_fies.pdf?id=H9BLGfd0XoUC&hl=&output=pdf&sig=ACfU3U1HFV4hqyDvyx7AZlyrTUxN7RMRgA&source=gbs_api","","1636","2025-12-12 21:29:21","2025-12-12 21:29:21","","","278","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=H9BLGfd0XoUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1784","Miranda, Francisco de Sá de","Obras","","","","","http://books.google.com.co/books/download/Obras.pdf?id=y0JEAAAAcAAJ&hl=&output=pdf&sig=ACfU3U2pBqZ1J90DQVYAeQEgZaNw9h8ccA&source=gbs_api","","1784","2025-12-12 21:29:21","2025-12-12 21:29:21","","","308","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=y0JEAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1636","Paz, Francisco de Miranda y","Discurso sobre: si se le puede hazer fiesta al primer padre del genero humano Adan, y darle culto y veneracion como a Santo sin licencia del Romano pontifice","","","","","http://books.google.com.co/books/download/Discurso_sobre_si_se_le_puede_hazer_fies.pdf?id=EDVSAAAAcAAJ&hl=&output=pdf&sig=ACfU3U0trXC0uIIdLFfeGkE1NlSYvf9GCw&source=gbs_api","","1636","2025-12-12 21:29:21","2025-12-12 21:29:21","","","274","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=EDVSAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1759","(Jesuit.), Francisco de MIRANDA","Catecismo breve en lengua Otomi","","","","","http://books.google.com.co/books/download/Catecismo_breve_en_lengua_Otomi.pdf?id=RzFWAAAAcAAJ&hl=&output=pdf&sig=ACfU3U2TGvZGdWDPAIkLuiU97XbFenBNnA&source=gbs_api","","1759","2025-12-12 21:29:21","2025-12-12 21:29:21","","","30","","","","","","","","","","","","en","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=RzFWAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1885","Miranda, Francisco de Sá de","Poesias de Francisco de Sâ de Miranda","","","","","http://books.google.com.co/books/download/Poesias_de_Francisco_de_S%C3%A2_de_Miranda.pdf?id=wxRbAAAAQAAJ&hl=&output=pdf&sig=ACfU3U3K4BAZeQXdLul6QTO3EK0Qg6LyVw&source=gbs_api","","1885","2025-12-12 21:29:21","2025-12-12 21:29:21","","","1116","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=wxRbAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1885","Miranda, Francisco de Sá de","Poesias de Francisco de Sá de Miranda","","","","","http://books.google.com.co/books/download/Poesias_de_Francisco_de_S%C3%A1_de_Miranda.pdf?id=sRVXAAAAYAAJ&hl=&output=pdf&sig=ACfU3U3iImYGvSRjNuSnuyLfe-wS8txKrg&source=gbs_api","","1885","2025-12-12 21:29:21","2025-12-12 21:29:21","","","1128","","","","","","","","","","","","pt-BR","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=sRVXAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1871","Braga, Teófilo","Historia dos quinhentistas","","","","","http://books.google.com.co/books/download/Historia_dos_quinhentistas.pdf?id=E04tAAAAIAAJ&hl=&output=pdf&sig=ACfU3U0NBY0NwryVKzSmshBWlC1llYkYrg&source=gbs_api","","1871","2025-12-12 21:29:21","2025-12-12 21:29:21","","","346","","","","","","","","","","","","pt-BR","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=E04tAAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1784","Miranda, Francisco de Sa de","Obras do doctor Francisco de Sá de Miranda","","","","","http://books.google.com.co/books/download/Obras_do_doctor_Francisco_de_S%C3%A1_de_Mira.pdf?id=98hTAAAAcAAJ&hl=&output=pdf&sig=ACfU3U3pizK7xAOBceXjydxYkC3WQn57Tw&source=gbs_api","","1784","2025-12-12 21:29:21","2025-12-12 21:29:21","","","638","","","","","","","","","","","","pt-BR","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=98hTAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1784","Miranda, Francisco de Sá de","Obras do doctor Francisco de Sá de Miranda","","","","","http://books.google.com.co/books/download/Obras_do_doctor_Francisco_de_S%C3%A1_de_Mira.pdf?id=hNwFAAAAQAAJ&hl=&output=pdf&sig=ACfU3U2GfGXyeBdPYIdwt6b_gk0RJUN5nQ&source=gbs_api","","1784","2025-12-12 21:29:21","2025-12-12 21:29:21","","","306","","","","","","","","","","","","pt-BR","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=hNwFAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1614","Miranda, Francisco de Sá de","As obras do doctor Francisco de Saa de Miranda","","","","","http://books.google.com.co/books/download/As_obras_do_doctor_Francisco_de_Saa_de_M.pdf?id=oYReSW1mkbcC&hl=&output=pdf&sig=ACfU3U1IdGe21w5-y6kOWLG_kYFODP2xEw&source=gbs_api","","1614","2025-12-12 21:29:21","2025-12-12 21:29:21","","","354","","","","","","","","","","","","pt-BR","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=oYReSW1mkbcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
