"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"","book","1866","Bolívar, Simón","Correspondencia General del Libertador S. Bolívar. Enriquecida con la insercion de los manifestos, mensages ...&c. publicados por el heroe colombiano desde 1810 hasta 1830. Precede á esta coleccion ... la Vida de Bolívar (por F. Larrazábal).","","","","","https://books.google.com/books/download/correspondencia_general_del_libertador_s_bolívar_enriquecida_con_la_insercion_de_los_manifestos_mens.pdf?id=MY0mLOQz6eYC&output=pdf","","1866","2025-12-12 21:29:21","2025-12-12 21:29:21","","","608","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=MY0mLOQz6eYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1816","Bolívar, Simón","Escritos del Liberatador","","","","","https://books.google.com/books/download/escritos_del_liberatador.pdf?id=AbUKAQAAIAAJ&output=pdf","","1816","2025-12-12 21:29:21","2025-12-12 21:29:21","","","602","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=AbUKAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1828","Colombia; Bolívar, Simón","Colección de los decretos expedidos por S. E. el Libertador Presidente de Colombia: desde su entrada en Bogotá por noviembre de 1826 hasta su partida de Caracas en 5 de julio de 1827","","","","","https://books.google.com/books/download/colección_de_los_decretos_expedidos_por_s_e_el_libertador_presidente_de_colombia.pdf?id=NAIKTSpsd-kC&output=pdf","","1828","2025-12-12 21:29:21","2025-12-12 21:29:21","","","352","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=NAIKTSpsd-kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1875","Bolívar, Simón","Documentos para la historia de la vida pública del libertador de Colombia, Perú y Bolivia [S. Bolívar] puestos par orden cronológico, y con adiciones y notas que la ilustran, par J.F. Blanco [and R. Azpurúa].","","","","","http://books.google.com.co/books/download/Documentos_para_la_historia_de_la_vida_p.pdf?id=_CwOAAAAQAAJ&hl=&output=pdf&sig=ACfU3U0tT2olnsv3RrXhsc-C8kSjDk61WA&source=gbs_api","","1875","2025-12-12 21:29:21","2025-12-12 21:29:21","","","744","","","","","","","","","","","","en","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=_CwOAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1888","Bolívar, Simón","Cartas del Libertador: Memorias del general O'Leary publicades por oren del general Guzman Blanco","","","","","http://books.google.com.co/books/download/Cartas_del_Libertador.pdf?id=8M4xAQAAMAAJ&hl=&output=pdf&sig=ACfU3U1pCAz3IyucKBP8x2FILy06WOCkzw&source=gbs_api","","1888","2025-12-12 21:29:21","2025-12-12 21:29:21","","","510","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=8M4xAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1980","Bolívar, Simón; Salcedo-Bastardo, José Luis","Bolívar y Sucre: 26 testimonios del diálogo epistolar de la grandeza, 1820-1830","","","","","https://books.google.com/books/download/bolívar_y_sucre.pdf?id=xMFrAAAAMAAJ&output=pdf","","1980","2025-12-12 21:29:21","2025-12-12 21:29:21","","","100","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=xMFrAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1827","Bolívar, Simón","Proyecto de Constitución para la República de Bolivia y Discurso del Libertador S. Bolívar","","","","","https://books.google.com/books/download/proyecto_de_constitución_para_la_república_de_bolivia_y_discurso_del_libertador_s_bolívar.pdf?id=n2t4uLGLsrEC&output=pdf","","1827","2025-12-12 21:29:21","2025-12-12 21:29:21","","","66","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=n2t4uLGLsrEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1880","Guzmán, Antonio Leocadio","Datos históricos sur americanos","","","","","http://books.google.com.co/books/download/Datos_hist%C3%B3ricos_sur_americanos.pdf?id=tqUtAAAAYAAJ&hl=&output=pdf&sig=ACfU3U05gshqLyo22KsYYu4U58yFaoFJiA&source=gbs_api","","1880","2025-12-12 21:29:21","2025-12-12 21:29:21","","","428","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=tqUtAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1884","Guzmán, Antonio Leocadio","Causa célebre por su iniquidad: la de supuesta conspiración del redactor de 'El Venezolano' Antonio L. Guzmán en 1846","","","","","http://books.google.com.co/books/download/Causa_c%C3%A9lebre_por_su_iniquidad_la_de_su.pdf?id=WZYNAAAAQAAJ&hl=&output=pdf&sig=ACfU3U0Vxhv7y7cDGZUwCdgR92nIpxTzQA&source=gbs_api","","1884","2025-12-12 21:29:21","2025-12-12 21:29:21","","","678","","","","","","","","","","","","en","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=WZYNAAAAQAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","book","1880","Guzmán, Antonio Leocadio","Límites entre Venezuela y Nueva Colombia: Edición oficial","","","","","http://books.google.com.co/books/download/L%C3%ADmites_entre_Venezuela_y_Nueva_Colombi.pdf?id=x4gzAQAAIAAJ&hl=&output=pdf&sig=ACfU3U3vpWlkUdnap5Dsp03bh3M9oC6n7g&source=gbs_api","","1880","2025-12-12 21:29:21","2025-12-12 21:29:21","","","342","","","","","","","","","","","","es","","","Google Books","","","","Venezuela","","http://books.google.com/books/content?id=x4gzAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
